Rosenbrock,20,8,1.000000001,4374,4554461,0.0857864376,1.9999999495,10.0033311844
Rosenbrock,5,8,1.0000000001,138,200434,0.0857879501,0.9999999958,0.4633319974
Rosenbrock,10,8,1.0000000001,134,200456,0.0857864377,1.0078124963,0.4433319867
Rosenbrock,20,8,1.0000000001,152,100452,0.0857864376,1.4999999945,0.2433319986
Rosenbrock,5,8,1,135,150455,0.0857879501,1.0078120432,0.3333320022
Rosenbrock,10,8,1,140,150355,0.0857864378,1.0078124996,0.3466660082
Rosenbrock,20,8,1,4435,4662081,0.0857864376,1.4999999994,10.0033311844
Rosenbrock,5,10,2,7823,8395600,0.059449211,3.32662420265923E-009,10.0033311844
Rosenbrock,10,10,2,7162,7686653,0.059449211,4.35167479825449E-010,10.0033311844
Rosenbrock,20,10,2,7628,8187106,0.059449211,5.37708142219668E-011,10.0033311844
Rosenbrock,5,10,1.1,3866,3957723,0.0857842879,0.0428837639,10.0033321381
Rosenbrock,10,10,1.1,3746,3881336,0.0857843063,0.0293789859,10.0033321381
Rosenbrock,20,10,1.1,3840,3905826,0.0857842815,0.0405774784,10.0033311844
Rosenbrock,5,10,1.01,140,150291,0.0961145784,0.7028029527,0.3899990022
Rosenbrock,10,10,1.01,3852,3888379,0.0857928278,1.0348041052,10.0033311844
Rosenbrock,20,10,1.01,184,250727,0.0857864376,1.0446008518,0.6866649985
Rosenbrock,5,10,1.001,3677,3927255,0.1796655615,0.9624176855,10.0033311844
Rosenbrock,10,10,1.001,3583,3952823,0.0857864376,1.4446681322,10.0033311844
Rosenbrock,20,10,1.001,176,100595,0.0857864376,1.9503522475,0.2899990082
Rosenbrock,5,10,1.0001,237,100519,0.0857864401,1.0041030479,0.2633320093
Rosenbrock,10,10,1.0001,180,300707,0.0857865495,1.4944067854,0.7833319902
Rosenbrock,20,10,1.0001,174,200633,0.0857864376,1.4944418514,0.5533319712
Rosenbrock,5,10,1.00001,3793,3805708,0.0857864383,0.9996243894,10.0033321381
Rosenbrock,10,10,1.00001,3706,3893037,0.0857864376,1.9994946955,10.0033311844
Rosenbrock,20,10,1.00001,177,200649,0.0857864376,1.4994501858,0.5466660261
Rosenbrock,5,10,1.000001,229,100460,0.093593224,1.0057659672,0.259999007
Rosenbrock,10,10,1.000001,3751,3873522,0.0875434622,1.4915569055,10.0033311844
Rosenbrock,20,10,1.000001,180,150612,0.0857864376,1.0077753694,0.4299980104
Rosenbrock,5,10,1.0000001,3739,3915576,0.0858885361,0.9999963043,10.0033311844
Rosenbrock,10,10,1.0000001,201,200561,0.0857864376,1.4999945009,0.5366650224
Rosenbrock,20,10,1.0000001,181,300753,0.0857864376,1.4999944662,0.7933319807
Rosenbrock,5,10,1.00000001,3622,3888816,0.1821974359,1.215831402,10.0033321381
Rosenbrock,10,10,1.00000001,211,350703,0.0857864547,1.4999993536,0.9099990129
Rosenbrock,20,10,1.00000001,169,150593,0.0857864376,1.4999994397,0.4166660011
Rosenbrock,5,10,1.000000001,239,250608,0.0857864376,1.4999999439,0.6599990129
Rosenbrock,10,10,1.000000001,208,150537,0.0857864376,1.499999944,0.403331995
