yurirosen 5 4 1.0000000001 10000 131843 2.0776194831 4.3971143049 0.253331989
yurirosen 10 4 1.0000000001 10000 10645340 2.0776194831 2.5310889011 15.1699981689
yurirosen 20 4 1.0000000001 10000 187353 2.0776194831 2.5310889011 0.4366649985
yurirosen 5 4 1 10000 7081747 2.0776194831 3.8284271238 9.986664772
yurirosen 10 4 1 10000 10646308 2.0776194831 3.8284271238 14.8066635132
yurirosen 20 4 1 10000 10560622 2.0776194831 2.531088912 14.4366636276
yurirosen 5 6 2 10000 10729944 2.1184908943 6.76914246877658E-010 11.4866638184
yurirosen 10 6 2 10000 10024 2.1184908943 8.24340595784179E-015 0.1233320013
yurirosen 20 6 2 10000 10737451 2.1184908943 1.2328888909785E-008 11.4233312607
yurirosen 5 6 1.1 10000 10695589 3.5098579917 5.2848037057629E-010 19.2933292389
yurirosen 10 6 1.1 10000 10690205 3.5098579917 1.03371100568239E-008 19.3033313751
yurirosen 20 6 1.1 10000 10702033 3.5098579917 1.65192495813482E-005 19.7899971008
yurirosen 5 6 1.01 10000 10588246 2.2054868038 3.3729372645 19.0299968719
yurirosen 10 6 1.01 10000 10641966 3.4501864783 3.4530797247 19.3866634369
yurirosen 20 6 1.01 10000 10640967 3.4501864783 1.5069118607 19.0599975586
yurirosen 5 6 1.001 10000 10673025 3.5894161266 2.4117948934 19.719997406
yurirosen 10 6 1.001 10000 10570060 3.4442982547 4.3461198613 19.6766643524
yurirosen 20 6 1.001 10000 10631333 3.4442982547 3.7341060556 19.6966629028
yurirosen 5 6 1.0001 10000 10631260 3.4437102157 2.5189706641 19.4866638184
yurirosen 10 6 1.0001 10000 10480935 3.4437102157 2.5189706641 19.6166648865
yurirosen 20 6 1.0001 10000 10629097 3.4437102157 2.5189706641 19.4099960327
yurirosen 5 6 1.00001 10000 10735753 3.4436514197 4.3959005818 19.2699966431
yurirosen 10 6 1.00001 10000 9182471 3.4436514197 2.529875178 16.6666641235
yurirosen 20 6 1.00001 10000 10621773 3.4436514197 4.462900999 19.3066635132
yurirosen 5 6 1.000001 10000 7239578 2.2019785406 3.8283795296 13.1199979782
yurirosen 10 6 1.000001 10000 10603431 3.4436455401 4.4639815344 19.1566638947
yurirosen 20 6 1.000001 10000 10640927 3.4436455401 3.8283323035 19.5066642761
yurirosen 5 6 1.0000001 10000 10580743 3.4436449522 2.5310767738 19.2633304596
yurirosen 10 6 1.0000001 10000 10599095 3.4436449522 2.531077254 19.0466632843
yurirosen 20 6 1.0000001 10000 10634606 3.4436449522 2.531077254 19.6499977112
yurirosen 5 6 1.00000001 10000 10776389 3.5883456662 2.5310876993 19.5866622925
yurirosen 10 6 1.00000001 10000 10604453 3.4436448934 2.5310876993 19.4799976349
yurirosen 20 6 1.00000001 10000 10645305 3.4436448934 2.5310876993 19.5933303833
yurirosen 5 6 1.000000001 10000 10449954 3.4436448875 2.5310887919 18.6399974823
yurirosen 10 6 1.000000001 10000 10622752 3.4436448875 2.5310887919 19.2599964142
yurirosen 20 6 1.000000001 10000 10627054 3.4436448875 3.8284270268 19.719997406
yurirosen 5 6 1.0000000001 10000 10683856 3.588345658 2.5310889016 19.7599964142
yurirosen 10 6 1.0000000001 10000 10589381 3.4436448869 4.3971143053 19.3799972534
yurirosen 20 6 1.0000000001 10000 10634544 3.4436448869 2.5310889011 18.9933319092
yurirosen 5 6 1 10000 10679496 3.588345658 2.531088912 19.3533306122
yurirosen 10 6 1 10000 20028 3.5878031557 2.5310889124 0.1666650027
yurirosen 20 6 1 10000 10634629 3.4436448869 2.531088912 18.9533290863
yurirosen 5 8 2 10000 10720239 1.2795601014 1.99178451509852E-011 12.8233308792
yurirosen 10 8 2 10000 10725612 1.2795601014 1.12424153320134E-010 12.4699983597
yurirosen 20 8 2 10000 10723458 1.2795601014 1.4432899320127E-015 12.4533309937
yurirosen 5 8 1.1 10000 10670888 4.9191617275 2.93411517304776E-010 25.0266628265
yurirosen 10 8 1.1 10000 15066 4.9191617275 2.02768912771489E-011 0.1733320057
yurirosen 20 8 1.1 10000 10545264 3.6068706943 5.11554175087192E-005 23.6799964905
yurirosen 5 8 1.01 10000 10620487 4.8204792401 1.5069118607 23.7866630554
yurirosen 10 8 1.01 10000 10561504 4.8204792401 3.0040929401 23.923330307
yurirosen 20 8 1.01 10000 10624859 4.8204792401 1.5069118607 24.2433300018
yurirosen 5 8 1.001 10000 10662316 4.9603772598 4.3461198613 23.6533298492
yurirosen 10 8 1.001 10000 10666621 4.960512273 4.2814969632 23.7599964142
yurirosen 20 8 1.001 10000 10601209 4.8107497956 2.4117948934 23.6833305359
yurirosen 5 8 1.0001 10000 10666288 4.8097931433 2.5189706641 23.3166637421
yurirosen 10 8 1.0001 10000 10659117 4.9593956239 2.5189706641 22.9966621399
yurirosen 20 8 1.0001 10000 10605562 4.8097782273 2.5189706641 24.0499973297
yurirosen 5 8 1.00001 10000 10660226 4.9591277001 4.4629390429 23.9633293152
yurirosen 10 8 1.00001 10000 10583014 4.8096810842 4.462900999 23.9099960327
yurirosen 20 8 1.00001 10000 10585142 4.8096810842 2.529875178 24.0733299255
yurirosen 5 8 1.000001 88 100215 4.9588653047 100.8563005298 0.2333319932
yurirosen 10 8 1.000001 10000 10001916 4.80967137 4.4639815344 22.5399971008
yurirosen 20 8 1.000001 10000 10603436 4.80967137 3.8283291963 23.4266643524
yurirosen 5 8 1.0000001 10000 10655977 4.958864318 4.4640896069 23.5766639709
yurirosen 10 8 1.0000001 10000 10658044 4.9592712913 2.5310767738 23.0166625977
yurirosen 20 8 1.0000001 10000 10591667 4.8096703986 2.5310767738 22.8499965668
yurirosen 5 8 1.00000001 10000 10707023 4.9588642553 4.4641004143 23.0533294678
yurirosen 10 8 1.00000001 10000 10714539 4.9592709816 2.5310876993 23.2066631317
yurirosen 20 8 1.00000001 10000 10600220 4.8096703014 2.5310876993 22.9966621399
yurirosen 5 8 1.000000001 10000 277739 4.958864244 2.5310887919 0.7166649699
yurirosen 10 8 1.000000001 10000 10579719 3.5679877002 4.3971142079 23.0466632843
yurirosen 20 8 1.000000001 10000 187825 4.8096702917 4.4641014951 0.5066660047
yurirosen 5 8 1.0000000001 10000 10708113 4.9588642421 2.5310889011 22.9733295441
yurirosen 10 8 1.0000000001 10000 10678463 4.9592709689 4.4268298255 23.0899963379
yurirosen 20 8 1.0000000001 10000 10621638 4.8096702908 2.5310889016 22.8666648865
yurirosen 5 8 1 10000 10748487 4.958864242 4.4641016139 22.7599964142
yurirosen 10 8 1 10000 10719911 4.9592709688 2.531088912 23.1566638947
yurirosen 20 8 1 10000 10614147 4.8096702907 4.464101614 23.0099964142
yurirosen 5 10 2 10000 10711642 1.2847836958 1.2531877605082E-008 13.3599977493
yurirosen 10 10 2 10000 10717016 1.2847836958 1.48612977132756E-009 13.6199979782
yurirosen 20 10 2 10000 10719177 1.2847836958 4.30350199920326E-014 13.3699970245
yurirosen 5 10 1.1 10000 10649364 6.3284654632 2.17254856327287E-008 26.8366622925
yurirosen 10 10 1.1 10000 10665508 6.3284654632 1.23924979167356E-008 27.5933303833
yurirosen 20 10 1.1 10000 10656930 6.3284654632 9.64939528280695E-009 27.3633289337
yurirosen 5 10 1.01 10000 10623642 6.3376263555 1.5069118607 27.2433300018
yurirosen 10 10 1.01 10000 10636547 6.3402655228 3.4379928267 27.2166633606
yurirosen 20 10 1.01 10000 10565785 6.1907720019 1.5069118607 27.03332901
yurirosen 5 10 1.001 10000 10704851 6.3228125872 2.4117948934 26.8599967957
yurirosen 10 10 1.001 10000 10689813 6.3247971206 2.4117948934 26.8633308411
yurirosen 20 10 1.001 10000 187260 6.1772013365 2.4117948934 0.5866649747
yurirosen 5 10 1.0001 10000 10634410 6.3210199659 4.4524938201 26.889995575
yurirosen 10 10 1.0001 10000 10647391 6.323789127 4.4521145601 26.9133300781
yurirosen 20 10 1.0001 10000 10556161 6.1758462388 4.4521145601 26.8799972534
yurirosen 5 10 1.00001 10000 10646251 6.3208963806 4.4629630461 27.0166625977
yurirosen 10 10 1.00001 10000 10688772 6.3235807261 4.462900999 27.0633296967
yurirosen 20 10 1.00001 10000 10550763 6.1757107487 2.529875178 27.3033294678
yurirosen 5 10 1.000001 10000 10739997 6.3208862352 4.4639815344 26.9166622162
yurirosen 10 10 1.000001 10000 10689809 6.3235660545 2.5309675206 26.8833293915
yurirosen 20 10 1.000001 10000 10505684 6.1756971999 2.5309675206 26.0099964142
yurirosen 5 10 1.0000001 10000 10637664 6.3208847827 4.4640896069 27.1333293915
yurirosen 10 10 1.0000001 10000 10638708 6.3235645771 4.4640896069 27.0699977875
yurirosen 20 10 1.0000001 10000 10544330 6.175695845 2.5310767738 26.9133300781
yurirosen 5 10 1.00000001 128 100442 6.3208846316 4.4641004143 0.2766659856
yurirosen 10 10 1.00000001 10000 10650512 6.3235644287 2.5310876993 27.5033302307
yurirosen 20 10 1.00000001 10000 10577694 6.1756957095 2.5310876993 27.3399963379
yurirosen 5 10 1.000000001 10000 10637718 6.3208846171 4.4641014951 26.8666629791
yurirosen 10 10 1.000000001 10000 10510990 4.898848485 4.4641014989 27.4999961853
yurirosen 20 10 1.000000001 10000 186946 6.1756956959 4.4641014951 0.5966650248
yurirosen 5 10 1.0000000001 10000 10630052 6.3208846156 2.5310889011 27.186662674
yurirosen 10 10 1.0000000001 109 100258 6.3235644125 2.5310889016 0.2866649926
yurirosen 20 10 1.0000000001 10000 10537941 6.1756956946 2.5310889011 27.8599967957
yurirosen 5 10 1 10000 10619438 6.3208846154 4.464101614 27.4566631317
yurirosen 10 10 1 108 100252 6.3235644124 4.464101614 0.2833319902
yurirosen 20 10 1 10000 20037 6.3146384337 4.4644691124 0.3633320034
yurirosen 5 20 2 10000 10631060 1.2859354727 1.55615930558239E-009 20.4766635895
yurirosen 10 20 2 10000 10637520 1.2859354727 1.14797021888435E-008 19.7433319092
yurirosen 20 20 2 10000 10642890 1.2859354727 2.8728649030009E-009 20.7299976349
yurirosen 5 20 1.1 10000 9855413 1.3492315422 0.1457790058 46.8199958801
yurirosen 10 20 1.1 10000 10213209 1.3492315164 0.1687663226 47.8833274841
yurirosen 20 20 1.1 10000 10222836 1.3492314633 0.2217204247 50.046661377
yurirosen 5 20 1.01 861 201328 1.3214168006 3.0280295915 0.9433320165
yurirosen 10 20 1.01 929 351665 1.3170340631 2.5409719383 1.6499990225
yurirosen 20 20 1.01 599 101153 1.317034058 3.0769904593 0.5699980259
yurirosen 5 20 1.001 984 151468 1.3138828085 4.1184792633 0.7233319879
yurirosen 10 20 1.001 617 201121 1.3138567583 4.1090410732 0.9699980021
yurirosen 20 20 1.001 511 200994 1.313856714 3.2814969632 1.0366649628
yurirosen 5 20 1.0001 932 351656 1.3191607884 4.2261996719 1.6566660404
yurirosen 10 20 1.0001 953 201679 1.3136443308 4.2509645243 0.9833319783
yurirosen 20 20 1.0001 751 251606 1.3135390451 4.2233840797 1.2799990177
yurirosen 5 20 1.00001 1735 102874 1.3158785756 4.2469324552 0.5066660047
yurirosen 10 20 1.00001 948 101634 1.313507362 4.2350253975 0.5199990273
yurirosen 20 20 1.00001 703 101317 1.3135072879 4.2691398016 0.5833320022
yurirosen 5 20 1.000001 1353 252517 1.3170832323 4.231138595 1.1766649485
yurirosen 10 20 1.000001 885 301638 1.3135041912 4.2378026515 1.403331995
yurirosen 20 20 1.000001 643 201253 1.3135041028 4.2710851496 1.0299990177
yurirosen 5 20 1.0000001 1140 101964 1.3416661403 4.2731875209 0.4999989867
yurirosen 10 20 1.0000001 10000 9638128 1.3135038755 4.2654371243 44.1133270264
yurirosen 20 20 1.0000001 533 251220 1.313503786 4.0882015123 1.2399990559
yurirosen 5 20 1.00000001 1147 202052 1.3187935657 4.2368388274 0.9699980021
yurirosen 10 20 1.00000001 806 201398 1.3135038406 3.5310876993 0.9799990058
yurirosen 20 20 1.00000001 694 201479 1.3135037542 3.3971131031 1.0299990177
yurirosen 5 20 1.000000001 978 151761 1.3200066349 4.2361162636 0.7333319783
yurirosen 10 20 1.000000001 1051 201915 1.3135038425 4.235606256 0.9799990058
yurirosen 20 20 1.000000001 530 101009 1.3135037512 4.2712044141 0.5433319807
yurirosen 5 20 1.0000000001 1350 202167 1.3190144926 3.5310889016 0.9666649699
yurirosen 10 20 1.0000000001 1430 152469 1.3135038414 3.3971143055 0.7699990273
yurirosen 20 20 1.0000000001 664 251414 1.3135037507 3.5310889015 1.2533320189
yurirosen 5 20 1 1483 302826 1.3136723654 4.2361163668 1.4533319473
yurirosen 10 20 1 799 201359 1.3135038435 3.531088912 0.9499980211
yurirosen 20 20 1 662 201363 1.3135037507 3.531088912 1.0233319998
yurirosen 5 50 2 10000 10688110 1.2859371626 2.80703806050402E-010 37.0866622925
yurirosen 10 50 2 10000 10708411 1.2859371626 1.21524333033212E-008 36.4099960327
yurirosen 20 50 2 10000 10695613 1.2859371626 8.49014303305751E-010 38.4433288574
yurirosen 5 50 1.1 969 301286 0.1689481719 0.1503552471 3.2099990845
yurirosen 10 50 1.1 1111 201402 0.0091186271 0.1819276946 2.1799988747
yurirosen 20 50 1.1 753 401219 0.0091186271 0.1660815067 4.3166651726
yurirosen 5 50 1.01 2193 152579 0.0620886995 3.0739200037 1.6633319855
yurirosen 10 50 1.01 2950 153544 0.0094156643 3.1275874482 1.8033319712
yurirosen 20 50 1.01 2457 103190 0.0091186275 3.1314466866 1.5433319807
yurirosen 5 50 1.001 2024 152434 0.1691640582 4.1137868395 1.6933319569
yurirosen 10 50 1.001 2029 252642 0.0755519885 4.1057050847 2.7699980736
yurirosen 20 50 1.001 1847 152391 0.0091188993 4.104788618 1.9633319378
yurirosen 5 50 1.0001 1355 201702 0.255029031 4.2577432323 2.1433320045
yurirosen 10 50 1.0001 2223 102705 0.0884866134 4.225680821 1.2333320379
yurirosen 20 50 1.0001 1561 352279 0.0629689602 4.2247565701 3.9466650486
yurirosen 5 50 1.00001 883 201154 0.3180050894 4.2348580828 2.1299979687
yurirosen 10 50 1.00001 1664 302220 0.0556895911 4.236887902 3.32999897
yurirosen 20 50 1.00001 4367 256040 0.00911863 4.2634173634 3.4733309746
yurirosen 5 50 1.000001 1327 101553 0.301033245 4.2360561921 1.1033320427
yurirosen 10 50 1.000001 1879 152345 0.0785506173 4.235941085 1.7233319283
yurirosen 20 50 1.000001 2782 103557 0.0091186304 4.2391587441 1.6099989414
yurirosen 5 50 1.0000001 1763 202175 0.0788805202 4.2361915494 2.1899991035
yurirosen 10 50 1.0000001 1633 152016 0.0930363303 4.2676888723 1.679997921
yurirosen 20 50 1.0000001 2701 203539 0.00911866 4.2360548242 2.6233320236
yurirosen 5 50 1.00000001 3533 154155 0.0880760401 4.2692423727 1.7433319092
yurirosen 10 50 1.00000001 1836 202323 0.0820414401 4.2668931746 2.2666649818
yurirosen 20 50 1.00000001 2565 203399 0.0091186273 4.2405370336 2.6066651344
yurirosen 5 50 1.000000001 2434 202937 0.0798621962 4.2361988312 2.179997921
yurirosen 10 50 1.000000001 1590 151996 0.0972343756 4.2360758039 1.6899989843
yurirosen 20 50 1.000000001 2538 153325 0.0091187575 4.2966317765 2.0933320522
yurirosen 5 50 1.0000000001 4711 255587 0.073826858 4.2365800328 2.9566650391
yurirosen 10 50 1.0000000001 1645 252165 0.0958360853 4.236067966 2.8099989891
yurirosen 20 50 1.0000000001 3704 305246 0.0091242273 4.2976750299 3.9399991035
yurirosen 5 50 1 1807 202225 0.0906776818 4.2360761597 2.2333319187
yurirosen 10 50 1 2048 152510 0.095348856 4.2360759384 1.8033319712
yurirosen 20 50 1 2723 203832 0.0091186436 4.2409726105 2.7466659546
yurirosen 5 100 2 10000 10694475 1.2859371626 0.000000003 71.7099914551
yurirosen 10 100 2 10000 10704111 1.2859371626 5.12928639158849E-009 72.8366546631
yurirosen 20 100 2 10000 10700933 1.2859371626 4.63746735457349E-009 67.5066604614
yurirosen 5 100 1.1 2180 252431 0.0091186271 0.1866990928 5.2799978256
yurirosen 10 100 1.1 1481 151672 0.0091186271 0.1983472273 3.2266659737
yurirosen 20 100 1.1 1183 251442 0.0091186271 0.1992819405 5.3766651154
yurirosen 5 100 1.01 2999 153299 0.0511404527 3.1388839264 3.283331871
yurirosen 10 100 1.01 4114 154548 0.0252403079 3.2218450679 3.5833320618
yurirosen 20 100 1.01 2534 152930 0.0163933528 3.1498794587 3.7566649914
yurirosen 5 100 1.001 7047 307731 0.0101801029 4.1165329644 6.6333322525
yurirosen 10 100 1.001 3391 103740 0.0372150706 4.1179449967 2.4566650391
yurirosen 20 100 1.001 2817 153310 0.0211639856 4.1080130659 3.8599989414
yurirosen 5 100 1.0001 2131 152366 0.1479320753 4.2258429016 3.2299990654
yurirosen 10 100 1.0001 2655 203023 0.0673932664 4.2230057256 4.4133319855
yurirosen 20 100 1.0001 1956 302428 0.0403110196 4.2226095457 6.9099979401
yurirosen 5 100 1.00001 5887 206376 0.0960355571 4.2350025514 4.6566648483
yurirosen 10 100 1.00001 2729 153094 0.07762524 4.2348537157 3.4333319664
yurirosen 20 100 1.00001 3315 253939 0.0110409477 4.2348505051 6.07999897
yurirosen 5 100 1.000001 4978 205427 0.095593457 4.3144610133 4.5333309174
yurirosen 10 100 1.000001 2126 252535 0.0422132257 4.26432331 5.4199981689
yurirosen 20 100 1.000001 3678 254364 0.0107723533 4.2958963423 6.1133317947
yurirosen 5 100 1.0000001 3594 203971 0.0959488422 4.3134237781 4.4033317566
yurirosen 10 100 1.0000001 3773 104172 0.0483526435 4.2661360126 2.5466649532
yurirosen 20 100 1.0000001 3196 353894 0.0454412976 4.2399432801 8.1599979401
yurirosen 5 100 1.00000001 6419 206997 0.0963806739 4.2363294404 4.6233320236
yurirosen 10 100 1.00000001 2551 252939 0.0496905433 4.2360734827 5.4566650391
yurirosen 20 100 1.00000001 2619 153035 0.0471615613 4.2399373055 3.8333320618
yurirosen 5 100 1.000000001 6561 207142 0.0967372205 4.3145887462 4.7933311462
yurirosen 10 100 1.000000001 2524 152822 0.0454923771 4.264275272 3.4133310318
yurirosen 20 100 1.000000001 2668 303267 0.0501521974 4.236068782 6.9733319283
yurirosen 5 100 1.0000000001 2647 202988 0.0905993328 4.3090602963 4.3799982071
yurirosen 10 100 1.0000000001 4141 154564 0.0459189618 4.2378733249 3.5933320522
yurirosen 20 100 1.0000000001 3685 154259 0.0091346793 4.2360719772 4.099998951
yurirosen 5 100 1 6042 256650 0.0873987853 4.2360876125 5.5999979973
yurirosen 10 100 1 4117 154590 0.0373825891 4.2361807262 3.6199989319
yurirosen 20 100 1 2642 203136 0.0452094262 4.2360830878 4.9099979401
yurirosen 5 200 2 10000 10699845 1.2859371626 1.35726999698743E-009 128.1599884033
yurirosen 10 200 2 10000 10704120 1.2859371626 0.000000013 127.7133178711
yurirosen 20 200 2 10000 10701971 1.2859371626 4.2879094434789E-009 127.8966522217
yurirosen 5 200 1.1 3198 353553 0.0091186273 0.2036164173 14.5199966431
yurirosen 10 200 1.1 2592 102698 0.0091186272 0.2920136144 4.6266651154
yurirosen 20 200 1.1 1858 101987 0.0091186272 0.3042084005 4.8633317947
yurirosen 5 200 1.01 2456 202692 0.2304577644 3.0951494815 8.4199981689
yurirosen 10 200 1.01 3628 153891 0.4307063652 3.3267260831 6.8799982071
yurirosen 20 200 1.01 5256 205763 0.323309591 3.1565084978 10.3066654205
yurirosen 5 200 1.001 3275 253673 0.0609058789 4.1357645838 10.6099977493
yurirosen 10 200 1.001 10000 10467 0.2014827887 4.3240367253 2.2666649818
yurirosen 20 200 1.001 3091 153387 0.2186524914 4.1276908419 7.3699979782
yurirosen 5 200 1.0001 1263 151509 0.221339055 4.2869335541 6.1966648102
yurirosen 10 200 1.0001 7094 207522 0.0443284545 4.225978861 9.6533308029
yurirosen 20 200 1.0001 4470 405099 0.0770974916 4.2724124453 18.0533313751
yurirosen 5 200 1.00001 4987 155265 0.1650392769 4.2512038232 6.7866640091
yurirosen 10 200 1.00001 4087 154344 0.0725699862 4.2385896763 6.9833312035
yurirosen 20 200 1.00001 4022 304499 0.0103143093 4.2348395012 13.8566637039
yurirosen 5 200 1.000001 9125 309629 0.1408337565 4.2808521152 13.593331337
yurirosen 10 200 1.000001 3556 103774 0.0426789254 4.2881003773 4.8499979973
yurirosen 20 200 1.000001 3835 204234 0.0322534296 4.323958353 9.7266635895
yurirosen 5 200 1.0000001 10000 10344 0.1242060483 4.2817684067 1.47666502
yurirosen 10 200 1.0000001 2727 152950 0.0310777303 4.2372395171 6.6733312607
yurirosen 20 200 1.0000001 5623 306202 0.0164719856 4.2416919732 14.5399980545
yurirosen 5 200 1.00000001 3814 154085 0.1459845821 4.2813552295 6.5833320618
yurirosen 10 200 1.00000001 3875 454414 0.0196986679 4.2696308536 19.2099971771
yurirosen 20 200 1.00000001 9977 210687 0.0127100497 4.3239870432 12.4999980927
yurirosen 5 200 1.000000001 6081 206411 0.1461313519 4.2815960182 8.9899978638
yurirosen 10 200 1.000000001 4561 405091 0.0444333142 4.2360679277 17.1533298492
yurirosen 20 200 1.000000001 4652 205031 0.0150224837 4.3240742775 10.1199970245
yurirosen 5 200 1.0000000001 6236 256634 0.1477149047 4.2815726008 11.0499973297
yurirosen 10 200 1.0000000001 4601 154892 0.0437781987 4.2360680232 7.1133308411
yurirosen 20 200 1.0000000001 4143 104424 0.0152165069 4.2417074889 5.8833322525
yurirosen 5 200 1 7866 208263 0.136653355 4.2815785512 9.3066654205
yurirosen 10 200 1 4120 304540 0.0437618322 4.2360680346 13.1533308029
yurirosen 20 200 1 4032 154365 0.0100030424 4.2360826413 7.8166651726
yurirosen 5 1000 2 10000 10700908 1.2859371626 1.30661033160744E-009 606.4066162109
yurirosen 10 1000 2 10000 10703104 1.2859371626 1.21778940403994E-008 657.6299438477
yurirosen 20 1000 2 10000 10701974 1.2859371626 8.44605453346789E-010 629.1899414063
yurirosen 5 1000 1.1 10000 10368 0.0091220666 0.5502094906 6.783331871
yurirosen 10 1000 1.1 10000 10273 0.0091188064 0.4100923893 10.3499965668
yurirosen 20 1000 1.1 6859 307227 0.0091186664 0.2859072135 71.736656189
yurirosen 5 1000 1.01 10000 10571 3.5935562279 3.5874474549 6.7666649818
